"","Date_Time","WaterFlowF"
"53",2015-12-05 21:00:00,31.3596706456732
"54",2015-12-05 22:00:00,31.3596706456732
"55",2015-12-05 23:00:00,31.3596706456732
"56",2015-12-06 00:00:00,31.3596706456732
"57",2015-12-06 01:00:00,31.3596706456732
"58",2015-12-06 02:00:00,31.3596706456732
"59",2015-12-06 03:00:00,31.3596706456732
"60",2015-12-06 04:00:00,31.3596706456732
"61",2015-12-06 05:00:00,31.3596706456732
"62",2015-12-06 06:00:00,31.3596706456732
"63",2015-12-06 07:00:00,31.3596706456732
"64",2015-12-06 08:00:00,31.3596706456732
"65",2015-12-06 09:00:00,31.3596706456732
"66",2015-12-06 10:00:00,31.3596706456732
"67",2015-12-06 11:00:00,31.3596706456732
"68",2015-12-06 12:00:00,31.3596706456732
"69",2015-12-06 13:00:00,31.3596706456732
"70",2015-12-06 14:00:00,31.3596706456732
"71",2015-12-06 15:00:00,31.3596706456732
"72",2015-12-06 16:00:00,31.3596706456732
"73",2015-12-06 17:00:00,31.3596706456732
"74",2015-12-06 18:00:00,31.3596706456732
"75",2015-12-06 19:00:00,31.3596706456732
"76",2015-12-06 20:00:00,31.3596706456732
"77",2015-12-06 21:00:00,31.3596706456732
"78",2015-12-06 22:00:00,31.3596706456732
"79",2015-12-06 23:00:00,31.3596706456732
"80",2015-12-07 00:00:00,31.3596706456732
"81",2015-12-07 01:00:00,31.3596706456732
"82",2015-12-07 02:00:00,31.3596706456732
"83",2015-12-07 03:00:00,31.3596706456732
"84",2015-12-07 04:00:00,31.3596706456732
"85",2015-12-07 05:00:00,31.3596706456732
"86",2015-12-07 06:00:00,31.3596706456732
"87",2015-12-07 07:00:00,31.3596706456732
"88",2015-12-07 08:00:00,31.3596706456732
"89",2015-12-07 09:00:00,31.3596706456732
"90",2015-12-07 10:00:00,31.3596706456732
"91",2015-12-07 11:00:00,31.3596706456732
"92",2015-12-07 12:00:00,31.3596706456732
"93",2015-12-07 13:00:00,31.3596706456732
"94",2015-12-07 14:00:00,31.3596706456732
"95",2015-12-07 15:00:00,31.3596706456732
"96",2015-12-07 16:00:00,31.3596706456732
"97",2015-12-07 17:00:00,31.3596706456732
"98",2015-12-07 18:00:00,31.3596706456732
"99",2015-12-07 19:00:00,31.3596706456732
"100",2015-12-07 20:00:00,31.3596706456732
"101",2015-12-07 21:00:00,31.3596706456732
"102",2015-12-07 22:00:00,31.3596706456732
"103",2015-12-07 23:00:00,31.3596706456732
"104",2015-12-08 00:00:00,31.3596706456732
"105",2015-12-08 01:00:00,31.3596706456732
"106",2015-12-08 02:00:00,31.3596706456732
"107",2015-12-08 03:00:00,31.3596706456732
"108",2015-12-08 04:00:00,31.3596706456732
"109",2015-12-08 05:00:00,31.3596706456732
"110",2015-12-08 06:00:00,31.3596706456732
"111",2015-12-08 07:00:00,31.3596706456732
"112",2015-12-08 08:00:00,31.3596706456732
"113",2015-12-08 09:00:00,31.3596706456732
"114",2015-12-08 10:00:00,31.3596706456732
"115",2015-12-08 11:00:00,31.3596706456732
"116",2015-12-08 12:00:00,31.3596706456732
"117",2015-12-08 13:00:00,31.3596706456732
"118",2015-12-08 14:00:00,31.3596706456732
"119",2015-12-08 15:00:00,31.3596706456732
"120",2015-12-08 16:00:00,31.3596706456732
"121",2015-12-08 17:00:00,31.3596706456732
"122",2015-12-08 18:00:00,31.3596706456732
"123",2015-12-08 19:00:00,31.3596706456732
"124",2015-12-08 20:00:00,31.3596706456732
"125",2015-12-08 21:00:00,31.3596706456732
"126",2015-12-08 22:00:00,31.3596706456732
"127",2015-12-08 23:00:00,31.3596706456732
"128",2015-12-09 00:00:00,31.3596706456732
"129",2015-12-09 01:00:00,31.3596706456732
"130",2015-12-09 02:00:00,31.3596706456732
"131",2015-12-09 03:00:00,31.3596706456732
"132",2015-12-09 04:00:00,31.3596706456732
"133",2015-12-09 05:00:00,31.3596706456732
"134",2015-12-09 06:00:00,31.3596706456732
"135",2015-12-09 07:00:00,31.3596706456732
"136",2015-12-09 08:00:00,31.3596706456732
"137",2015-12-09 09:00:00,31.3596706456732
"138",2015-12-09 10:00:00,31.3596706456732
"139",2015-12-09 11:00:00,31.3596706456732
"140",2015-12-09 12:00:00,31.3596706456732
"141",2015-12-09 13:00:00,31.3596706456732
"142",2015-12-09 14:00:00,31.3596706456732
"143",2015-12-09 15:00:00,31.3596706456732
"144",2015-12-09 16:00:00,31.3596706456732
"145",2015-12-09 17:00:00,31.3596706456732
"146",2015-12-09 18:00:00,31.3596706456732
"147",2015-12-09 19:00:00,31.3596706456732
"148",2015-12-09 20:00:00,31.3596706456732
"149",2015-12-09 21:00:00,31.3596706456732
"150",2015-12-09 22:00:00,31.3596706456732
"151",2015-12-09 23:00:00,31.3596706456732
"152",2015-12-10 00:00:00,31.3596706456732
"153",2015-12-10 01:00:00,31.3596706456732
"154",2015-12-10 02:00:00,31.3596706456732
"155",2015-12-10 03:00:00,31.3596706456732
"156",2015-12-10 04:00:00,31.3596706456732
"157",2015-12-10 05:00:00,31.3596706456732
"158",2015-12-10 06:00:00,31.3596706456732
"159",2015-12-10 07:00:00,31.3596706456732
"160",2015-12-10 08:00:00,31.3596706456732
"161",2015-12-10 09:00:00,31.3596706456732
"162",2015-12-10 10:00:00,31.3596706456732
"163",2015-12-10 11:00:00,31.3596706456732
"164",2015-12-10 12:00:00,31.3596706456732
"165",2015-12-10 13:00:00,31.3596706456732
"166",2015-12-10 14:00:00,31.3596706456732
"167",2015-12-10 15:00:00,31.3596706456732
"168",2015-12-10 16:00:00,31.3596706456732
